canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
CC(Oc1cc(=O)oc2ccccc12)C(=O)NC12CC3CC(C)(CC(C)(C3)C1)C2,CHEMBL2158366,nM,8430.0,uM,8.43
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL6,nM,48.0,uM,0.048
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,42.0,uM,0.042
O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc(F)cc2)=N1,CHEMBL2160143,nM,19400.0,uM,19.4
O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccccc2Cl)=N1,CHEMBL2160149,nM,18400.0,uM,18.4
Cc1ccccc1C1CC(c2ccc(Cl)c(Cl)c2)=NN1C1=NC(=O)CS1,CHEMBL2160150,nM,16300.0,uM,16.3
O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2cccc(Cl)c2)=N1,CHEMBL2160147,nM,16100.0,uM,16.1
O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc(Cl)cc2)=N1,CHEMBL2160144,nM,11700.0,uM,11.7
O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc(Br)cc2)=N1,CHEMBL2160145,nM,7600.0,uM,7.6
Cc1cccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C2=NC(=O)CS2)c1,CHEMBL2160148,nM,7200.0,uM,7.2
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3Cl)C2)cc1C,CHEMBL2160140,nM,7200.0,uM,7.2
COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C2=NC(=O)CS2)cc1,CHEMBL2158024,nM,6800.0,uM,6.8
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1C,CHEMBL2159922,nM,6400.0,uM,6.4
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3C)C2)cc1C,CHEMBL2160141,nM,6300.0,uM,6.3
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc(Cl)c3)C2)cc1C,CHEMBL2159927,nM,5200.0,uM,5.2
Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C2=NC(=O)CS2)cc1,CHEMBL2160146,nM,4700.0,uM,4.7
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1C,CHEMBL2159923,nM,4500.0,uM,4.5
COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C2=NC(=O)CS2)cc1,CHEMBL2159926,nM,2900.0,uM,2.9
O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccccc2)=N1,CHEMBL2160142,nM,2700.0,uM,2.7
Cc1cccc(C2CC(c3ccc(C)c(C)c3)=NN2C2=NC(=O)CS2)c1,CHEMBL2160139,nM,2700.0,uM,2.7
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Br)cc3)C2)cc1C,CHEMBL2159924,nM,1800.0,uM,1.8
Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C2=NC(=O)CS2)cc1,CHEMBL2159925,nM,1200.0,uM,1.2
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1C,CHEMBL2159921,nM,500.0,uM,0.5
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,100.0,uM,0.1
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CHEMBL521,nM,36000.0,uM,36.0
C[C@H](C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3cocn3)c2c1,CHEMBL2171253,nM,2500.0,uM,2.5
C[C@H](C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3ccc(Cl)cc3)c2c1,CHEMBL2171251,nM,46500.0,uM,46.5
C[C@H](C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,CHEMBL2171249,nM,5300.0,uM,5.3
CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3cocn3)c2c1,CHEMBL2171246,nM,27800.0,uM,27.8
CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3ccc(Cl)cc3)c2c1,CHEMBL2171272,nM,72300.0,uM,72.3
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,CHEMBL1316,nM,3900.0,uM,3.9
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL122,nM,170.0,uM,0.17
CCCCC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1,CHEMBL1221731,nM,14.0,uM,0.014
O=S(=O)(Nc1ccncc1Nc1cccc(Br)c1)C(F)(F)F,CHEMBL1079335,nM,120.0,uM,0.12
O=S(=O)(Nc1ccncc1Oc1ccccc1)C(F)(F)F,CHEMBL147165,nM,620.0,uM,0.62
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,CHEMBL56367,nM,700.0,uM,0.7
COc1ccc(C(=O)n2nc(C)c3nnc4cc(Cl)c(F)cc4c32)cc1,CHEMBL2204564,nM,10000.0,uM,10.0
Cc1ccc(C(=O)n2nc(C)c3nnc4cc(Cl)c(F)cc4c32)cc1,CHEMBL2204556,nM,12800.0,uM,12.8
O=C1c2ccccc2-n2c1nc1ccccc1c2=O,CHEMBL306946,nM,64.0,nM,64.0
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,CHEMBL85139,nM,280.0,uM,0.28
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL6,nM,1170.0,uM,1.17
Cc1c(Cl)nc(-c2ccc(S(C)(=O)=O)cc2)nc1NCc1ccc(F)cc1,CHEMBL256847,nM,68.8,nM,68.8
CS(=O)(=O)c1ccc(-c2nc(Cl)cc(NCc3ccc(F)cc3)n2)cc1,CHEMBL257677,nM,33.7,nM,33.7
CCc1c(NCc2ccc(F)cc2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,CHEMBL404362,nM,102.8,nM,102.8
Cc1c(NCc2ccc(F)cc2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,CHEMBL257678,nM,22.4,nM,22.4
Cc1ccc(CNc2nc(-c3ccc(S(C)(=O)=O)cc3)nc(Cl)c2C)cc1,CHEMBL257108,nM,36.7,nM,36.7
Cc1ccc(CNc2cc(Cl)nc(-c3ccc(S(C)(=O)=O)cc3)n2)cc1,CHEMBL257299,nM,44.4,nM,44.4
CCc1c(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,CHEMBL270517,nM,120.9,nM,120.9
Cc1c(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,CHEMBL272678,nM,38.2,nM,38.2
Cc1c(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,CHEMBL272862,nM,18.0,nM,18.0
CS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(OC3CCCC3)n2)cc1,CHEMBL271348,nM,7.5,nM,7.5
COCCOc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL271549,nM,2.4,nM,2.4
CCOc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL271173,nM,0.3,nM,0.3
CC[S+]([O-])c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL406527,nM,37.6,nM,37.6
CCN(CC)c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL259468,nM,6.1,nM,6.1
CS(=O)(=O)c1ccc(-c2nccc(NCc3cccs3)n2)cc1,CHEMBL405564,nM,9.2,nM,9.2
CC(C)Nc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL271614,nM,10.3,nM,10.3
CC(C)Nc1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL272208,nM,273.8,nM,273.8
CS(=O)(=O)c1ccc(-c2nc(O)cc(NCc3cccs3)n2)cc1,CHEMBL272393,nM,79.4,nM,79.4
CS(=O)(=O)c1ccc(-c2nc(O)cc(NCc3ccccc3)n2)cc1,CHEMBL269832,nM,49.3,nM,49.3
CCS(=O)(=O)c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL408216,nM,144.5,nM,144.5
CCS(=O)(=O)c1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL272239,nM,90.7,nM,90.7
CCSc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL272433,nM,1.2,nM,1.2
CCSc1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL408788,nM,24.1,nM,24.1
CS(=O)(=O)c1ccc(-c2nc(Cl)cc(NCc3cccs3)n2)cc1,CHEMBL270078,nM,1.2,nM,1.2
CS(=O)(=O)c1ccc(-c2nc(Cl)cc(NCc3ccccc3)n2)cc1,CHEMBL270305,nM,10.9,nM,10.9
COc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL270293,nM,0.4,nM,0.4
COc1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL271932,nM,5.1,nM,5.1
CC(C)(C)c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL405071,nM,31.1,nM,31.1
CC(C)(C)c1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL271103,nM,93.9,nM,93.9
CC(C)c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL271104,nM,9.8,nM,9.8
CC(C)c1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL255378,nM,25.3,nM,25.3
CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(Cl)s3)cc(C(F)(F)F)n2)cc1,CHEMBL403957,nM,5.4,nM,5.4
Cc1ccc(CNc2cc(C(F)(F)F)nc(-c3ccc(S(C)(=O)=O)cc3)n2)s1,CHEMBL269818,nM,11.7,nM,11.7
Cc1ccsc1CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL403099,nM,527.8,nM,527.8
CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(N)cc3)cc(C(F)(F)F)n2)cc1,CHEMBL403827,nM,211.3,nM,211.3
CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(O)cc3)cc(C(F)(F)F)n2)cc1,CHEMBL257300,nM,635.0,nM,635.0
COc1ccc(CNc2cc(C(F)(F)F)nc(-c3ccc(S(C)(=O)=O)cc3)n2)cc1,CHEMBL414005,nM,272.3,nM,272.3
CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(C(F)(F)F)cc3)cc(C(F)(F)F)n2)cc1,CHEMBL259469,nM,1920.0,nM,1920.0
CS(=O)(=O)c1ccc(-c2nc(NCc3cc(F)cc(F)c3)cc(C(F)(F)F)n2)cc1,CHEMBL259678,nM,300.3,nM,300.3
Cc1cccc(CNc2cc(C(F)(F)F)nc(-c3ccc(S(C)(=O)=O)cc3)n2)c1,CHEMBL272587,nM,1930.0,nM,1930.0
Cc1ccccc1CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL272605,nM,5720.0,nM,5720.0
CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(F)cc3)cc(C(F)(F)F)n2)cc1,CHEMBL405841,nM,77.2,nM,77.2
Cc1ccc(CNc2cc(C(F)(F)F)nc(-c3ccc(S(C)(=O)=O)cc3)n2)cc1,CHEMBL270510,nM,48.4,nM,48.4
Cn1cccc1CCCNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL2234866,nM,3980.0,nM,3980.0
CS(=O)(=O)c1ccc(-c2nc(NCCCc3cccs3)cc(C(F)(F)F)n2)cc1,CHEMBL2234865,nM,1210.0,nM,1210.0
CS(=O)(=O)c1ccc(-c2nc(SCc3cccs3)cc(C(F)(F)F)n2)cc1,CHEMBL270294,nM,4.1,nM,4.1
CS(=O)(=O)c1ccc(-c2nc(SCc3ccccc3)cc(C(F)(F)F)n2)cc1,CHEMBL270723,nM,527.8,nM,527.8
CC(Nc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1)c1ccccc1,CHEMBL271312,nM,521.8,nM,521.8
CN(Cc1ccccc1)c1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL403720,nM,454.5,nM,454.5
CS(=O)(=O)c1ccc(-c2nc(NC3CC=CCC3)cc(C(F)(F)F)n2)cc1,CHEMBL2234864,nM,32.9,nM,32.9
CS(=O)(=O)c1ccc(-c2nc(NC3CCCCC3)cc(C(F)(F)F)n2)cc1,CHEMBL257295,nM,238.5,nM,238.5
CS(=O)(=O)c1ccc(-c2nc(NC3CCCC3)cc(C(F)(F)F)n2)cc1,CHEMBL257103,nM,475.9,nM,475.9
CC(C)CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL257483,nM,789.8,nM,789.8
CCCCCNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL257491,nM,728.6,nM,728.6
Cn1cccc1CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL270730,nM,28.8,nM,28.8
CS(=O)(=O)c1ccc(-c2nc(NCc3nccs3)cc(C(F)(F)F)n2)cc1,CHEMBL405123,nM,83.6,nM,83.6
CS(=O)(=O)c1ccc(-c2nc(NCC3CCCCC3)cc(C(F)(F)F)n2)cc1,CHEMBL270111,nM,1480.0,nM,1480.0
NS(=O)(=O)c1ccc(-c2nc(NCC3CCCCC3)cc(C(F)(F)F)n2)cc1,CHEMBL408897,nM,803.5,nM,803.5
CS(=O)(=O)c1ccc(-c2nc(NCc3cc4ccccc4s3)cc(C(F)(F)F)n2)cc1,CHEMBL273118,nM,293.4,nM,293.4
NS(=O)(=O)c1ccc(-c2nc(NCc3cc4ccccc4s3)cc(C(F)(F)F)n2)cc1,CHEMBL442706,nM,140.4,nM,140.4
CS(=O)(=O)c1ccc(-c2nc(NCc3ccco3)cc(C(F)(F)F)n2)cc1,CHEMBL271551,nM,140.0,nM,140.0
NS(=O)(=O)c1ccc(-c2nc(NCc3ccco3)cc(C(F)(F)F)n2)cc1,CHEMBL409468,nM,2790.0,nM,2790.0
CS(=O)(=O)c1ccc(-c2nc(NCc3ccncc3)cc(C(F)(F)F)n2)cc1,CHEMBL271763,nM,298.5,nM,298.5
NS(=O)(=O)c1ccc(-c2nc(NCc3ccccc3)cc(C(F)(F)F)n2)cc1,CHEMBL410524,nM,3330.0,nM,3330.0
CS(=O)(=O)c1ccc(-c2nc(NCc3ccsc3)cc(C(F)(F)F)n2)cc1,CHEMBL272627,nM,46.5,nM,46.5
NS(=O)(=O)c1ccc(-c2nc(NCc3ccsc3)cc(C(F)(F)F)n2)cc1,CHEMBL408215,nM,51.9,nM,51.9
CS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(C(F)(F)F)n2)cc1,CHEMBL271338,nM,2.1,nM,2.1
NS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(C(F)(F)F)n2)cc1,CHEMBL271337,nM,157.6,nM,157.6
CS(=O)(=O)c1ccc(-c2nc(NCc3ccccc3)cc(C(F)(F)F)n2)cc1,CHEMBL271339,nM,71.0,nM,71.0
Cc1c(CC(=O)O)cc(-c2ccccc2)cc1-c1ccccc1,CHEMBL2262934,nM,120000.0,uM,120.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,57.0,uM,0.057
CS(=O)(=O)c1ccc(C=C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1,CHEMBL361848,nM,2000.0,uM,2.0
CS(=O)(=O)c1ccc(C=C(c2ccc(F)cc2)c2ccc(F)cc2)cc1,CHEMBL179723,nM,32000.0,uM,32.0
Cc1ccc(C(=Cc2ccc(S(C)(=O)=O)cc2)c2ccc(C)cc2)cc1,CHEMBL179204,nM,31600.0,uM,31.6
CS(=O)(=O)c1ccc(/C=C(\c2ccccc2)c2ccc(Cl)cc2)cc1,CHEMBL2283174,nM,114.0,uM,0.114
CS(=O)(=O)c1ccc(/C=C(\c2ccccc2)c2ccc(F)c(F)c2)cc1,CHEMBL2283173,nM,970.0,uM,0.97
CS(=O)(=O)c1ccc(/C=C(\c2ccccc2)c2ccc(F)cc2)cc1,CHEMBL2283172,nM,32.0,uM,0.032
Cc1ccc(/C(=C/c2ccc(S(C)(=O)=O)cc2)c2ccccc2)cc1,CHEMBL2283171,nM,120.0,uM,0.12
CCCC/C(=C(\c1ccccc1)c1ccc(S(C)(=O)=O)cc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CHEMBL2283169,nM,3300.0,uM,3.3
CC/C(=C(\c1ccccc1)c1ccc(S(C)(=O)=O)cc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CHEMBL2283168,nM,32000.0,uM,32.0
C/C(=C(\c1ccccc1)c1ccc(S(C)(=O)=O)cc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CHEMBL2283167,nM,3600.0,uM,3.6
CCCC/C(=C(\c1ccccc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)c1ccc(S(C)(=O)=O)cc1,CHEMBL2283166,nM,360.0,uM,0.36
CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2cccc(-c3ccc(S(C)(=O)=O)cc3)c2)cc1,CHEMBL2283165,nM,2100.0,uM,2.1
CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)cc1,CHEMBL2283164,nM,320.0,uM,0.32
CC(C)Oc1ccc(-c2ccc(/C(=C\c3ccc(S(C)(=O)=O)cc3)C(=O)O)cc2)cc1,CHEMBL2283161,nM,320.0,uM,0.32
CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccc(-c3ccc(F)cc3F)cc2)cc1,CHEMBL2283160,nM,320.0,uM,0.32
CC(=O)Nc1ccc(/C(=C\c2ccc(S(C)(=O)=O)cc2)C(=O)O)cc1,CHEMBL2283159,nM,2500.0,uM,2.5
CC/C(=C(\c1ccccc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)c1ccc(S(C)(=O)=O)cc1,CHEMBL2283158,nM,1770.0,uM,1.77
CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccc(O)cc2)cc1,CHEMBL2283157,nM,5300.0,uM,5.3
CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccc(F)cc2)cc1,CHEMBL407035,nM,36000.0,uM,36.0
CCCCCCCC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1,CHEMBL2283156,nM,150.0,uM,0.15
CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2cccc(Br)c2)cc1,CHEMBL2283155,nM,310.0,uM,0.31
CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccccc2)cc1,CHEMBL405127,nM,3000.0,uM,3.0
CC/C(=C(\c1ccccc1)c1ccc(OC(C)=O)cc1)c1ccc(S(C)(=O)=O)cc1,CHEMBL2283154,nM,30.0,uM,0.03
CCCCCCC/C(=C(\c1ccccc1)c1ccc(OC(C)=O)cc1)c1ccc(S(C)(=O)=O)cc1,CHEMBL2283153,nM,7900.0,uM,7.9
CCCCC(=C(c1ccccc1)c1ccccc1)c1ccccc1,CHEMBL2283152,nM,7900.0,uM,7.9
CC/C(=C(\c1ccccc1)c1ccc(O)cc1)c1ccc(S(C)(=O)=O)cc1,CHEMBL1221677,nM,1900.0,uM,1.9
CS(=O)(=O)c1ccc(C=C(c2ccccc2)c2ccccc2)cc1,CHEMBL2283151,nM,310.0,uM,0.31
CC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1,CHEMBL2283150,nM,630.0,uM,0.63
CCC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1,CHEMBL1221730,nM,1250.0,uM,1.25
CCCCCC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1,CHEMBL2283149,nM,2000.0,uM,2.0
CCCCC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1,CHEMBL1221731,nM,14.0,uM,0.014
CC/C(=C(\c1ccccc1)c1ccc(N=[N+]=[N-])cc1)c1ccccc1,CHEMBL2283148,nM,280.0,uM,0.28
CCCC/C(=C(\c1ccccc1)c1ccc(N=[N+]=[N-])cc1)c1ccccc1,CHEMBL2283181,nM,1000.0,uM,1.0
CCCCCC/C(=C(\c1ccccc1)c1ccc(N=[N+]=[N-])cc1)c1ccccc1,CHEMBL2283180,nM,110.0,uM,0.11
C/C(=C(\c1ccccc1)c1ccc(NS(C)(=O)=O)cc1)c1ccccc1,CHEMBL2283178,nM,33100.0,uM,33.1
CC/C(=C(\c1ccccc1)c1ccc(NS(C)(=O)=O)cc1)c1ccccc1,CHEMBL2283177,nM,1800.0,uM,1.8
CCCC/C(=C(\c1ccccc1)c1ccc(NS(C)(=O)=O)cc1)c1ccccc1,CHEMBL2283176,nM,320.0,uM,0.32
CCCCCC/C(=C(\c1ccccc1)c1ccc(NS(C)(=O)=O)cc1)c1ccccc1,CHEMBL2283175,nM,30.0,uM,0.03
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,70.0,uM,0.07
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL122,nM,480.0,uM,0.48
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,CHEMBL154,nM,12400.0,uM,12.4
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CHEMBL521,nM,1100.0,uM,1.1
CC(=O)Oc1ccccc1C(=O)O,CHEMBL25,nM,2400.0,uM,2.4
CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21c2ccccc2C(=O)N1CCNS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)cc1,CHEMBL2315327,nM,3900.0,uM,3.9
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)NCCNS(=O)(=O)c3cccc4c(N(C)C)cccc34)cc2)cc1,CHEMBL2315326,nM,1100.0,uM,1.1
CN(C)c1cccc2c(S(=O)(=O)NCCNS(=O)(=O)c3ccc(C4=C(c5ccc(Cl)cc5)C(=O)OC4)cc3)cccc12,CHEMBL2315325,nM,7200.0,uM,7.2
CC(C)Cc1ccc(C(C)C(=O)OCCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)cc1,CHEMBL2311577,nM,9200.0,uM,9.2
COc1ccc2cc([C@H](C)C(=O)n3c4ccccc4c(=O)c4ccccc43)ccc2c1,CHEMBL2315019,nM,9800.0,uM,9.8
CC(C)Cc1ccc(C(C)C(=O)n2c3ccccc3c(=O)c3ccccc32)cc1,CHEMBL2315018,nM,1800.0,uM,1.8
O=c1c2ccccc2n(CCOS(=O)(=O)c2ccc(C(F)(F)F)cc2)c2ccccc12,CHEMBL2315017,nM,590.0,uM,0.59
CC(=O)Oc1ccccc1C(=O)OCCn1c2ccccc2c(=O)c2ccccc21,CHEMBL2315016,nM,21200.0,uM,21.2
COc1ccc2cc([C@H](C)C(=O)OCCn3c4ccccc4c(=O)c4ccccc43)ccc2c1,CHEMBL2315015,nM,6800.0,uM,6.8
CC(C)Cc1ccc(C(C)C(=O)OCCn2c3ccccc3c(=O)c3ccccc32)cc1,CHEMBL2315014,nM,670.0,uM,0.67
O=C(N[C@H]1CCC[C@@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,CHEMBL2315853,nM,934.0,uM,0.934
O=C(N[C@H]1CCC[C@@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,CHEMBL2315853,nM,7560.0,uM,7.56
O=C(N[C@@H]1CCC[C@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,CHEMBL2315854,nM,27400.0,uM,27.4
O=C(N[C@H]1CCC[C@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,CHEMBL2315855,nM,76600.0,uM,76.6
O=C(N[C@H]1CC[C@@H](CO)CC1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,CHEMBL2315861,nM,11100.0,uM,11.1
O=C(N[C@H]1CCC[C@@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,CHEMBL2315853,nM,34.7,uM,0.0347
O=C(N[C@@H]1CCC[C@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,CHEMBL2315854,nM,296.0,uM,0.296
O=C(N[C@H]1CCC[C@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,CHEMBL2315855,nM,618.0,uM,0.618
O=C(N[C@H]1CCC[C@@H]1COc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,CHEMBL2315856,nM,84.7,uM,0.0847
O=C(N[C@H]1CC[C@@H](CO)CC1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,CHEMBL2315861,nM,1260.0,uM,1.26
O=C(NC1CCCC1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,CHEMBL2315877,nM,1010.0,uM,1.01
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CHEMBL686,nM,2900.0,uM,2.9
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,CHEMBL509,nM,700.0,uM,0.7
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CHEMBL23588,nM,9300.0,uM,9.3
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,100.0,uM,0.1
COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)O)cc1,CHEMBL2333741,nM,6890.0,uM,6.89
COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCC2)cc1,CHEMBL2333740,nM,8870.0,uM,8.87
COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCSCC2)cc1,CHEMBL2333739,nM,8010.0,uM,8.01
COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCOCC2)cc1,CHEMBL2333738,nM,1880.0,uM,1.88
COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCN(C)CC2)cc1,CHEMBL2333737,nM,5780.0,uM,5.78
COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(c3ccccc3)CC2)cc1,CHEMBL2333736,nM,8570.0,uM,8.57
COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(Cl)CC2)cc1,CHEMBL2333735,nM,1450.0,uM,1.45
